timestamp,humidity,temperature,co2
2019-12-11 12:00:00,45.0,,821.0
2019-12-11 12:15:00,,,
2019-12-11 12:30:00,,,
2019-12-11 12:45:00,,,
2019-12-11 13:00:00,,,
2019-12-11 13:15:00,,,
2019-12-11 13:30:00,,,
2019-12-11 13:45:00,,,
2019-12-11 14:00:00,,,787.0
2019-12-11 14:15:00,,,787.0
2019-12-11 14:30:00,,,787.0
2019-12-11 14:45:00,,,845.75
2019-12-11 15:00:00,,22.3699955,
2019-12-11 15:15:00,47.975,22.854161083333334,
2019-12-11 15:30:00,44.925000000000004,23.6724955,
2019-12-11 15:45:00,40.35,24.504997000000003,
2019-12-11 16:00:00,36.8375,25.059997999999997,
2019-12-11 16:15:00,35.45,25.059997999999997,
2019-12-11 16:30:00,34.0625,25.059997999999997,867.6875
2019-12-11 16:45:00,33.375,25.0174985,838.75
2019-12-11 17:00:00,33.0375,24.953749249999998,814.375
2019-12-11 17:15:00,32.762499999999996,24.9041665,796.2083333333334
2019-12-11 17:30:00,32.925000000000004,24.95374925,821.5
2019-12-11 17:45:00,33.15,25.0174985,853.0
2019-12-11 18:00:00,33.25,25.081248625,874.25
2019-12-11 18:15:00,33.1,25.1450005,875.0
2019-12-11 18:30:00,32.949999999999996,25.208752375,875.75
2019-12-11 18:45:00,32.725,25.230003,870.5
2019-12-11 19:00:00,32.4625,25.230003,862.25
2019-12-11 19:15:00,32.275000000000006,25.222919458333333,855.7916666666666
2019-12-11 19:30:00,32.612500000000004,25.166251125,861.875
2019-12-11 19:45:00,33.025,25.102499250000005,869.75
2019-12-11 20:00:00,33.3125,24.996248625000003,862.0
2019-12-11 20:15:00,33.35,24.805000500000002,823.0
2019-12-11 20:30:00,33.387499999999996,24.613752375,784.0
2019-12-11 20:45:00,33.5,24.465002249999998,746.5
2019-12-11 21:00:00,33.65,24.337501125,709.75
2019-12-11 21:15:00,33.762499999999996,24.224166791666665,673.6666666666666
2019-12-11 21:30:00,33.6125,24.209999999999997,642.25
2019-12-11 21:45:00,33.425,24.209999999999997,611.5
2019-12-11 22:00:00,33.15,24.209999999999997,592.125
2019-12-11 22:15:00,32.7,24.209999999999997,595.5
2019-12-11 22:30:00,32.25,24.209999999999997,598.875
2019-12-11 22:45:00,32.0,24.209999999999997,598.25
2019-12-11 23:00:00,31.849999999999998,24.209999999999997,595.625
2019-12-11 23:15:00,31.708333333333332,24.209999999999997,593.8333333333334
2019-12-11 23:30:00,31.625,24.209999999999997,597.875
2019-12-11 23:45:00,31.55,24.209999999999997,602.75
2019-12-12 00:00:00,31.45,24.209999999999997,605.375
2019-12-12 00:15:00,31.3,24.209999999999997,603.5
2019-12-12 00:30:00,31.149999999999995,24.209999999999997,601.625
2019-12-12 00:45:00,30.825,24.1675,589.0
2019-12-12 01:00:00,30.412500000000005,24.10375,571.0
2019-12-12 01:15:00,30.05,24.047083333333333,554.9166666666666
2019-12-12 01:30:00,30.037499999999998,24.040000000000003,552.25
2019-12-12 01:45:00,30.075,24.040000000000003,551.5
2019-12-12 02:00:00,30.100000000000005,24.040000000000003,548.125
2019-12-12 02:15:00,30.100000000000005,24.040000000000003,539.5
2019-12-12 02:30:00,30.100000000000005,24.040000000000003,530.875
2019-12-12 02:45:00,29.975000000000005,24.040000000000003,525.75
2019-12-12 03:00:00,29.787500000000005,24.040000000000003,522.375
2019-12-12 03:15:00,29.59166666666667,24.040000000000003,519.4583333333334
2019-12-12 03:30:00,29.337500000000002,24.040000000000003,519.75
2019-12-12 03:45:00,29.075,24.040000000000003,520.5
2019-12-12 04:00:00,28.8625,24.018750375,520.625
2019-12-12 04:15:00,28.75,23.955001499999998,519.5
2019-12-12 04:30:00,28.6375,23.891252624999996,518.375
2019-12-12 04:45:00,28.625,23.870003,523.5
2019-12-12 05:00:00,28.662499999999998,23.870003,531.75
2019-12-12 05:15:00,28.7,23.870003,537.6666666666666
2019-12-12 05:30:00,28.7375,23.870003,527.25
2019-12-12 05:45:00,28.774999999999995,23.870003,514.5
2019-12-12 06:00:00,28.8625,23.870003,511.5
2019-12-12 06:15:00,29.05,23.870003,528.0
2019-12-12 06:30:00,29.2375,23.870003,544.5
2019-12-12 06:45:00,29.45,23.91250225,569.0
2019-12-12 07:00:00,29.675,23.976251125,597.5
2019-12-12 07:15:00,29.88333333333333,24.047083333333333,623.7916666666666
2019-12-12 07:30:00,29.974999999999998,24.167498874999996,634.625
2019-12-12 07:45:00,30.05,24.294997749999997,643.25
2019-12-12 08:00:00,30.075,24.358747374999997,649.5
2019-12-12 08:15:00,30.0,24.294998500000002,651.0
2019-12-12 08:30:00,29.925,24.231249625000004,652.5
2019-12-12 08:45:00,30.375,24.29500075,716.75
2019-12-12 09:00:00,31.087500000000002,24.422501875,812.375
2019-12-12 09:15:00,31.679166666666664,24.535836208333336,880.125
2019-12-12 09:30:00,31.425,24.550003,836.375
2019-12-12 09:45:00,31.05,24.550003,764.75
2019-12-12 10:00:00,31.037500000000005,24.52875225,719.75
2019-12-12 10:15:00,31.75,24.465,728.0
2019-12-12 10:30:00,32.4625,24.40124775,736.25
2019-12-12 10:45:00,32.325,24.4224985,733.25
2019-12-12 11:00:00,31.7625,24.48625075,724.625
2019-12-12 11:15:00,31.29375,24.539377625,717.4375
2019-12-12 11:30:00,,,
2019-12-12 11:45:00,,,
2019-12-12 12:00:00,,,
2019-12-12 12:15:00,,,
2019-12-12 12:30:00,33.6,25.230003,
2019-12-12 12:45:00,33.1,25.18750175,
2019-12-12 13:00:00,32.35,25.123749874999998,853.5
2019-12-12 13:15:00,31.7,25.052914958333332,800.9583333333334
2019-12-12 13:30:00,31.75,24.932498750000004,811.125
2019-12-12 13:45:00,31.900000000000002,24.804999499999997,830.25
2019-12-12 14:00:00,31.95,24.72,838.125
2019-12-12 14:15:00,31.8,24.72,823.5
2019-12-12 14:30:00,31.649999999999995,24.72,808.875
